Код_ISO_субъекта,Субъект_РФ,Место_в_регионе,Профессиональная_группа,Сложность_поиска_работы_в_группе_1_10,Индекс_при_других_настройках_min,Индекс_при_других_настройках_max,Лучшее_место_при_других_настройках,Худшее_место_при_других_настройках,Потребность_в_общем_числе_рабочих_мест_pct,Требуется_работников_человек,Списочная_численность_работников_человек,Требуется_на_10_тыс_рабочей_силы,Эквивалент_вакансий_с_учетом_оплаты,Оценочная_зарплата_группы_2025_руб,Оценочный_зарплатный_запас_группы_2025_руб,Средняя_зарплата_группы_по_РФ_2025_руб,Привлекательность_зарплаты_1_10,Вес_качества_оплаты_0_1,Медианная_зарплата_региона_2025_руб,Прожиточный_минимум_трудоспособных_2025_руб,Лог_отношение_доли_занятых_к_доле_вакансий,Kappa_метод_моментов,Оценка_межрегиональной_дисперсии,Робастный_z_доли_вакансий,Статус_наблюдения,Структурный_ноль_локального_рынка,Размер_группы_к_медианной_группе_региона,Сложность_трудоустройства_в_регионе_1_10,Скорректированная_доля_вакансий_pct,Доля_вакансий_с_учетом_оплаты_pct,Вес_региональных_данных_pct,Доля_группы_среди_занятых_pct,Доля_группы_среди_вакансий_pct
RU-OMS,Омская область,6,Специалисты средней квалификации,4.24,4.1,4.39,6,6,8.27,3701.89,41045.11,40.24,3265.4525625906826,51142.63489025406,34326.63489025406,85722.0,5.15,0.8821041583058067,57978.0,16816.0,-0.05627510277549854,103.46780906003967,0.000599737808997421,0.83,Устойчивая база,False,1.2839617049163918,5.28,8.27,7.29,99.8,13.21,13.98
RU-OMS,Омская область,7,Сельское и лесное хозяйство,3.78,3.72,3.83,7,7,9.05,224.75,2259.64,2.44,160.38637720083557,41374.33315839842,24558.333158398418,69349.0,3.79,0.7136212556210704,57978.0,16816.0,-0.27487957747362224,8.672962346589573,0.01170183158124693,-0.22,Устойчивая база,False,0.07068542944329484,5.28,10.14,7.24,72.5,0.73,0.85
RU-OMS,Омская область,8,"Операторы машин, сборщики и водители",2.93,2.69,3.15,8,8,9.99,3546.3,31967.55,38.55,3546.3,58420.68490105886,41604.68490105886,97921.0,6.37,1.0,57978.0,16816.0,-0.2632441953683181,119.67320227989055,0.0006663313462581509,0.67,Устойчивая база,False,1.0,5.28,9.99,9.99,99.7,10.29,13.39
RU-OMS,Омская область,9,"Промышленность, строительство и транспорт",2.65,2.41,2.88,9,9,10.54,4584.59,38895.47,49.83,4584.59,58539.410366437194,41723.410366437194,98120.0,6.39,1.0,57978.0,16816.0,-0.3242846301745018,52.95679822120663,0.0017222836868633143,0.42,Устойчивая база,False,1.2167172648513884,5.28,10.54,10.54,99.9,12.52,17.32
RU-ORE,Оренбургская область,1,Неквалифицированные рабочие,8.65,8.4,8.91,1,1,4.11,1262.72,29446.01,13.22,676.5457788205271,31643.967184268204,14826.967184268204,52067.0,1.93,0.5357844801860484,59061.0,16817.0,0.4505197181293389,70.670421472643,0.0011936050185097405,-1.18,Устойчивая база,False,0.9658888431118365,5.21,4.12,2.21,99.8,10.76,6.84
RU-ORE,Оренбургская область,2,"Обслуживание, торговля и охрана",8.21,7.98,8.46,2,2,4.5,1437.4,30485.92,15.05,880.3167186326265,36171.13240514926,19354.132405149263,59516.0,2.8,0.6124368433509297,59061.0,16817.0,0.35623812256569426,111.62161988428772,0.0006390395513437586,-0.73,Устойчивая база,False,1.0,5.21,4.51,2.76,99.7,11.14,7.79
RU-ORE,Оренбургская область,3,Руководители,7.8,7.72,7.87,3,3,3.73,839.57,21670.19,8.79,839.57,108174.27005834594,91357.27005834594,177990.0,9.13,1.0,59061.0,16817.0,0.5541704967413972,146.16402115495765,0.0002852555978408675,0.05,Устойчивая база,False,0.7108261781176359,5.21,3.73,3.73,99.4,7.92,4.55
RU-ORE,Оренбургская область,4,Офисные и учётные служащие,7.37,7.15,7.57,4,4,5.28,576.74,10343.47,6.04,385.03933689377334,39429.91343808848,22612.91343808848,64878.0,3.49,0.6676133732596549,59061.0,16817.0,0.18790455026171385,101.86360214376505,0.0006524156213050596,-0.53,Устойчивая база,False,0.3392867920666327,5.21,5.3,3.54,99.1,3.78,3.13
RU-ORE,Оренбургская область,5,Специалисты высшей квалификации,6.9,6.88,6.93,5,5,4.5,3393.58,72066.33,35.53,3393.58,62597.524959096096,45780.524959096096,102998.0,6.91,1.0,59061.0,16817.0,0.3587313338990369,144.61887250545854,0.00038278707116992195,-0.73,Устойчивая база,False,2.3639217710995766,5.21,4.5,4.5,99.8,26.34,18.39
RU-ORE,Оренбургская область,6,Специалисты средней квалификации,6.07,6.05,6.09,6,6,5.59,1917.28,32383.24,20.08,1691.240660636557,52097.95369369925,35280.95369369925,85722.0,5.28,0.8821041583058067,59061.0,16817.0,0.12996359931338525,103.46780906003967,0.000599737808997421,-0.25,Устойчивая база,False,1.062235943674982,5.21,5.59,4.93,99.7,11.83,10.39
RU-ORE,Оренбургская область,7,Сельское и лесное хозяйство,4.72,4.65,4.8,7,7,1.91,24.0,1230.61,0.25,17.12691013490569,42147.18497823604,25330.184978236037,69349.0,3.92,0.7136212556210704,59061.0,16817.0,-0.20008625179572606,8.672962346589573,0.01170183158124693,-2.57,"Малый локальный рынок, но спрос наблюдается — строка сохранена со сглаживанием",False,0.04036650361871972,5.21,8.05,5.75,44.7,0.45,0.13
RU-ORE,Оренбургская область,8,"Операторы машин, сборщики и водители",2.96,2.81,3.09,8,8,8.97,3878.84,39358.97,40.61,3878.84,59511.95403327879,42694.95403327879,97921.0,6.47,1.0,59061.0,16817.0,-0.3790821494485949,119.67320227989055,0.0006663313462581509,0.33,Устойчивая база,False,1.2910540341246057,5.21,8.97,8.97,99.7,14.38,21.02
RU-ORE,Оренбургская область,9,"Промышленность, строительство и транспорт",1.93,1.74,2.13,9,9,12.26,5119.39,36644.83,53.6,5119.39,59632.897230883216,42815.897230883216,98120.0,6.51,1.0,59061.0,16817.0,-0.7281088747212526,52.95679822120663,0.0017222836868633143,0.91,Устойчивая база,False,1.202024737977401,5.21,12.26,12.26,99.9,13.39,27.75
RU-ORL,Орловская область,1,"Обслуживание, торговля и охрана",9.0,8.87,9.14,1,1,3.69,426.13,11133.66,12.68,260.97771205713167,30938.472015558917,12962.472015558917,59516.0,1.63,0.6124368433509297,50517.0,17976.0,0.5653430886798355,111.62161988428772,0.0006390395513437586,-1.19,Устойчивая база,False,0.7922880845740342,7.17,3.73,2.28,99.0,8.74,4.92
RU-ORL,Орловская область,2,Неквалифицированные рабочие,8.85,8.68,9.01,2,2,4.27,661.41,14814.21,19.68,354.37321303985425,27066.224585558608,9090.224585558608,52067.0,1.34,0.5357844801860484,50517.0,17976.0,0.4165999928840998,70.670421472643,0.0011936050185097405,-1.1,Устойчивая база,False,1.0542015891788956,7.17,4.29,2.3,99.5,11.63,7.64
RU-ORL,Орловская область,3,Руководители,8.6,8.58,8.6,3,3,3.26,351.5,10440.66,10.46,351.5,92525.34837773594,74549.34837773594,177990.0,8.64,1.0,50517.0,17976.0,0.7002535619894601,146.16402115495765,0.0002852555978408675,-0.33,Устойчивая база,False,0.742973156454278,7.17,3.28,3.28,98.7,8.2,4.06
RU-ORL,Орловская область,4,Специалисты средней квалификации,6.11,6.01,6.2,4,5,5.83,869.58,14052.54,25.88,767.0601339795635,44561.25576513444,26585.25576513444,85722.0,4.11,0.8821041583058068,50517.0,17976.0,0.09384348982533627,103.46780906003967,0.000599737808997421,-0.14,Устойчивая база,False,1.0,7.17,5.84,5.15,99.3,11.03,10.05
RU-ORL,Орловская область,5,Специалисты высшей квалификации,6.07,5.92,6.22,4,5,5.5,1887.02,32417.04,56.16,1887.02,53541.91714259253,35565.91714259253,102998.0,5.42,1.0,50517.0,17976.0,0.15524496045682398,144.61887250545854,0.00038278707116992195,-0.05,Устойчивая база,False,2.3068455951735416,7.17,5.5,5.5,99.6,25.45,21.8
RU-ORL,Орловская область,6,Сельское и лесное хозяйство,4.61,4.56,4.64,6,6,8.43,189.69,2059.68,5.65,135.36681597876085,36050.004970209615,18074.004970209615,69349.0,2.47,0.7136212556210705,50517.0,17976.0,-0.3044289993184515,8.672962346589573,0.01170183158124693,-0.34,Устойчивая база,False,0.14656994393896047,7.17,8.45,6.03,99.6,1.62,2.19
RU-ORL,Орловская область,7,"Операторы машин, сборщики и водители",4.15,3.95,4.36,7,7,7.54,1646.52,20202.38,49.0,1646.52,50902.71722285679,32926.71722285679,97921.0,4.96,1.0,50517.0,17976.0,-0.18171809632801028,119.67320227989055,0.0006663313462581509,-0.21,Устойчивая база,False,1.4376319156536825,7.17,7.55,7.55,99.5,15.86,19.02
RU-ORL,Орловская область,8,"Промышленность, строительство и транспорт",3.25,3.0,3.5,8,8,9.0,1443.35,14596.2,42.96,1443.35,51006.16429475504,33030.16429475504,98120.0,4.98,1.0,50517.0,17976.0,-0.3750099800734421,52.95679822120663,0.0017222836868633143,-0.09,Устойчивая база,False,1.0386876678522174,7.17,9.0,9.0,99.7,11.46,16.67
RU-ORL,Орловская область,9,Офисные и учётные служащие,2.87,2.7,3.03,9,9,13.35,1181.14,7663.07,35.15,788.5448596919089,33725.82477695798,15749.824776957983,64878.0,2.07,0.6676133732596549,50517.0,17976.0,-0.8132222103731647,101.86360214376505,0.0006524156213050596,2.5,Устойчивая база,False,0.5453156511207226,7.17,13.28,8.87,98.9,6.02,13.64
RU-PER,Пермский край,1,Руководители,8.9,8.73,9.08,1,1,2.42,1007.34,40660.34,8.4,1007.34,125792.12792887352,108010.12792887352,177990.0,9.59,1.0,68680.0,17782.0,0.9842998998070002,146.16402115495765,0.0002852555978408675,-1.16,Устойчивая база,False,0.9789967702526154,5.42,2.43,2.43,99.7,8.72,3.25
RU-PER,Пермский край,2,Офисные и учётные служащие,6.8,6.61,7.0,2,2,5.79,1225.35,19927.51,10.22,818.060046923718,45851.6864754731,28069.6864754731,64878.0,4.32,0.6676133732596549,68680.0,17782.0,0.07689465958097431,101.86360214376505,0.0006524156213050596,-0.24,Устойчивая база,False,0.47980336438841137,5.42,5.8,3.87,99.5,4.27,3.95
RU-PER,Пермский край,3,"Обслуживание, торговля и охрана",6.52,6.3,6.76,3,3,6.33,2805.15,41532.66,23.39,1717.9772111258605,42062.162401341855,24280.162401341855,59516.0,3.77,0.6124368433509297,68680.0,17782.0,-0.016799851806684623,111.62161988428772,0.0006390395513437586,0.09,Устойчивая база,False,1.0,5.42,6.33,3.88,99.7,8.9,9.05
RU-PER,Пермский край,4,Неквалифицированные рабочие,6.3,6.02,6.59,4,5,7.05,2482.19,32743.88,20.69,1329.9188788730075,36797.67809917781,19015.678099177807,52067.0,2.73,0.5357844801860484,68680.0,17782.0,-0.13251483470677797,70.670421472643,0.0011936050185097405,-0.01,Устойчивая база,False,0.7883887042149479,5.42,7.05,3.78,99.8,7.02,8.01
RU-PER,Пермский край,5,Специалисты высшей квалификации,6.23,6.18,6.28,4,5,5.04,6494.11,122435.02,54.14,6494.11,72792.50290700665,55010.50290700665,102998.0,7.94,1.0,68680.0,17782.0,0.22496709913904964,144.61887250545854,0.00038278707116992195,-0.35,Устойчивая база,False,2.947921467105646,5.42,5.04,5.04,99.9,26.25,20.96
RU-PER,Пермский край,6,Специалисты средней квалификации,5.77,5.76,5.78,6,6,5.85,3211.29,51643.21,26.77,2832.6922625258544,60582.91359244281,42800.91359244281,85722.0,6.5,0.8821041583058068,68680.0,17782.0,0.0660339169985229,103.46780906003967,0.000599737808997421,-0.13,Устойчивая база,False,1.243436129542389,5.42,5.85,5.16,99.8,11.07,10.36
RU-PER,Пермский край,7,"Операторы машин, сборщики и водители",4.34,4.23,4.44,7,7,6.9,5853.37,78917.76,48.8,5853.37,69204.39889276489,51422.39889276489,97921.0,7.59,1.0,68680.0,17782.0,-0.11043744671318637,119.67320227989055,0.0006663313462581509,-0.48,Устойчивая база,False,1.9001373858548907,5.42,6.9,6.9,99.9,16.92,18.89
RU-PER,Пермский край,8,"Промышленность, строительство и транспорт",2.91,2.76,3.07,8,8,9.06,7599.75,76268.95,63.36,7599.75,69345.03956616142,51563.03956616142,98120.0,7.62,1.0,68680.0,17782.0,-0.4055751340941369,52.95679822120663,0.0017222836868633143,-0.07,Устойчивая база,False,1.8363608302478096,5.42,9.06,9.06,99.9,16.35,24.53
RU-PER,Пермский край,9,Сельское и лесное хозяйство,2.74,2.66,2.82,9,9,11.47,306.0,2362.0,2.55,218.36810422004754,49011.50783605511,31229.507836055112,69349.0,4.75,0.7136212556210704,68680.0,17782.0,-0.6376426773454207,8.672962346589573,0.01170183158124693,0.16,Средняя база — умеренное сглаживание,False,0.05687090593282491,5.42,12.23,8.73,50.5,0.51,0.99
RU-PNZ,Пензенская область,1,"Обслуживание, торговля и охрана",8.08,7.9,8.28,1,1,5.03,956.52,18075.09,15.03,585.8080894020313,33110.78549892466,16873.785498924663,59516.0,2.28,0.6124368433509297,54064.0,16237.0,0.36387136335153675,111.62161988428772,0.0006390395513437586,-0.46,Устойчивая база,False,0.9986143776550166,5.64,5.05,3.09,99.4,9.92,6.87
RU-PNZ,Пензенская область,2,Руководители,7.86,7.84,7.88,2,2,3.81,574.46,14515.19,9.03,574.46,99021.92202018955,82784.92202018955,177990.0,8.94,1.0,54064.0,16237.0,0.6561925676286967,146.16402115495765,0.0002852555978408675,0.1,Устойчивая база,False,0.801936666893184,5.64,3.82,3.82,99.0,7.96,4.13
RU-PNZ,Пензенская область,3,Офисные и учётные служащие,6.57,6.48,6.67,3,4,6.37,588.95,8662.68,9.25,393.1908961812738,36093.84941190998,19856.849411909978,64878.0,2.93,0.6676133732596549,54064.0,16237.0,0.11516437424193937,101.86360214376505,0.0006524156213050596,0.07,Устойчивая база,False,0.47859660986609526,5.64,6.38,4.26,98.9,4.75,4.23
RU-PNZ,Пензенская область,4,Специалисты высшей квалификации,6.36,6.24,6.5,3,4,5.21,2712.23,49347.59,42.61,2712.23,57301.3086366396,41064.3086366396,102998.0,6.27,1.0,54064.0,16237.0,0.3285743803104913,144.61887250545854,0.00038278707116992195,-0.24,Устойчивая база,False,2.7263605811437133,5.64,5.21,5.21,99.7,27.07,19.49
RU-PNZ,Пензенская область,5,Специалисты средней квалификации,6.07,6.0,6.14,5,5,5.9,1404.01,22394.09,22.06,1238.483059302936,47690.07921464514,31453.079214645142,85722.0,4.81,0.8821041583058069,54064.0,16237.0,0.1968275812159203,103.46780906003967,0.000599737808997421,-0.11,Устойчивая база,False,1.2372309210355483,5.64,5.9,5.21,99.6,12.29,10.09
RU-PNZ,Пензенская область,6,"Операторы машин, сборщики и водители",4.04,3.85,4.22,6,7,7.72,2025.82,24229.77,31.83,2025.82,54476.79996707107,38239.79996707107,97921.0,5.79,1.0,54064.0,16237.0,-0.09110846512470604,119.67320227989055,0.0006663313462581509,-0.13,Устойчивая база,False,1.3386487530227618,5.64,7.72,7.72,99.5,13.29,14.56
RU-PNZ,Пензенская область,7,Неквалифицированные рабочие,3.95,3.87,4.04,6,7,11.56,2365.69,18100.17,37.17,1267.4999869313328,28966.65213677852,12729.65213677852,52067.0,1.6,0.5357844801860484,54064.0,16237.0,-0.5366578667048945,70.670421472643,0.0011936050185097405,1.11,Устойчивая база,False,1.0,5.64,11.55,6.19,99.7,9.93,17.0
RU-PNZ,Пензенская область,8,Сельское и лесное хозяйство,3.26,3.2,3.32,8,8,10.97,231.39,1877.27,3.64,165.12482233815948,38581.219563897546,22344.219563897546,69349.0,3.41,0.7136212556210704,54064.0,16237.0,-0.4791444511451876,8.672962346589573,0.01170183158124693,0.08,Устойчивая база,False,0.10371560046121114,5.64,10.98,7.83,99.6,1.03,1.66
RU-PNZ,Пензенская область,9,"Промышленность, строительство и транспорт",2.38,2.16,2.61,9,9,10.88,3058.86,25068.17,48.06,3058.86,54587.51047036912,38350.51047036912,98120.0,5.84,1.0,54064.0,16237.0,-0.4685603610708896,52.95679822120663,0.0017222836868633143,0.52,Устойчивая база,False,1.3849687599619231,5.64,10.88,10.88,99.8,13.75,21.98
RU-PRI,Приморский край,1,Руководители,6.57,6.41,6.73,1,1,5.42,1497.12,26141.22,15.03,1497.12,156476.39582625875,133475.39582625875,177990.0,9.82,1.0,85433.0,23001.0,0.6489136603665893,146.16402115495765,0.0002852555978408675,1.1,Устойчивая база,False,0.8926454433669534,4.64,5.41,5.41,99.5,8.76,4.58
RU-PRI,Приморский край,2,"Обслуживание, торговля и охрана",6.27,6.26,6.3,2,2,7.94,2221.74,25760.22,22.3,1360.6754323464945,52322.31683799998,29321.316837999977,59516.0,4.5,0.6124368433509297,85433.0,23001.0,0.23852584610752933,111.62161988428772,0.0006390395513437586,0.64,Устойчивая база,False,0.8796354188186419,4.64,7.94,4.86,99.6,8.63,6.79
RU-PRI,Приморский край,3,Специалисты высшей квалификации,5.06,4.78,5.35,3,3,7.38,6293.83,78974.22,63.18,6293.83,90548.6590106916,67547.6590106916,102998.0,8.48,1.0,85433.0,23001.0,0.31883042159964337,144.61887250545854,0.00038278707116992195,0.94,Устойчивая база,False,2.696736327778861,4.64,7.38,7.38,99.8,26.46,19.24
